631.094231799,-48.752396808,21.140000000
350.992247888,-48.620394381,21.140000000
56.994250152,-48.726982125,21.140000000
-237.007068969,-48.803857172,21.140000000
-531.019119050,-48.942745650,21.140000000
631.095197717,-48.758528450,21.140000000
350.992778225,-48.621072402,21.140000000
56.994174817,-48.727523774,21.140000000
-237.006293204,-48.803871258,21.140000000
-531.018864659,-48.940996710,21.140000000
631.094559605,-48.755554931,21.140000000
350.993263105,-48.619473920,21.140000000
56.994000029,-48.720103956,21.140000000
-237.006226405,-48.807907799,21.140000000
-531.017941210,-48.941281193,21.140000000
631.094739728,-48.751309029,21.140000000
350.993651735,-48.621360940,21.140000000
56.994198506,-48.726880112,21.140000000
-237.005800854,-48.807344809,21.140000000
-531.018794445,-48.941385126,21.140000000
631.093112648,-48.754454561,21.140000000
350.993578107,-48.620035203,21.140000000
56.993196733,-48.723077261,21.140000000
-237.005701829,-48.804596657,21.140000000
-531.018000539,-48.937682367,21.140000000
631.094532714,-48.755115509,21.140000000
350.992913104,-48.620539717,21.140000000
56.991203859,-48.728330484,21.140000000
-237.006606924,-48.803603848,21.140000000
-531.017151572,-48.938843987,21.140000000
631.093836553,-48.751728604,21.140000000
350.992291425,-48.621425605,21.140000000
56.994219634,-48.727639231,21.140000000
-237.005311065,-48.804833762,21.140000000
-531.017865661,-48.941201162,21.140000000
631.094543599,-48.754389256,21.140000000
350.992052613,-48.627503252,21.140000000
56.991468281,-48.723168176,21.140000000
-237.006213386,-48.804156808,21.140000000
-531.016874345,-48.938652767,21.140000000
631.093036458,-48.755749993,21.140000000
350.994203414,-48.627174379,21.140000000
56.992533865,-48.723851746,21.140000000
-237.004916033,-48.807585328,21.140000000
-531.019121824,-48.938996366,21.140000000
631.094578385,-48.755260631,21.140000000
350.992749628,-48.624265739,21.140000000
56.992098497,-48.728081215,21.140000000
-237.005944269,-48.807527279,21.140000000
-531.017099712,-48.941669609,21.140000000
631.094680825,-48.758141954,21.140000000
350.992391943,-48.620095599,21.140000000
56.993446643,-48.724018210,21.140000000
-237.006510461,-48.803613879,21.140000000
-531.018760085,-48.942185648,21.140000000
631.093502771,-48.758732689,21.140000000
350.993419112,-48.627652003,21.140000000
56.993876889,-48.726843618,21.140000000
-237.005396218,-48.804433394,21.140000000
-531.017940143,-48.940960002,21.140000000
631.093965029,-48.754798587,21.140000000
350.993212739,-48.623746499,21.140000000
56.992963470,-48.727109748,21.140000000
-237.007034182,-48.807706975,21.140000000
-531.018999324,-48.942226623,21.140000000
631.095081619,-48.758728420,21.140000000
350.993536704,-48.621637099,21.140000000
56.992541761,-48.727406822,21.140000000
-237.005470487,-48.804339918,21.140000000
-531.018932311,-48.943381628,21.140000000
631.095136894,-48.758107168,21.140000000
350.993050757,-48.620227063,21.140000000
56.993335667,-48.726874350,21.140000000
-237.006305795,-48.805360685,21.140000000
-531.017939289,-48.941654883,21.140000000
