-149.568561523,-52.238074665,16.460000000
-244.898756133,-51.441690843,16.460000000
-149.568560055,-52.238072358,16.460000000
-244.898561946,-51.441808068,16.460000000
-149.568357899,-52.238044677,16.460000000
-244.898302751,-51.441670502,16.460000000
-149.568353915,-52.237857830,16.460000000
-244.898551041,-51.441594589,16.460000000
-149.568568023,-52.237821761,16.460000000
-244.898431090,-51.441589136,16.460000000
-149.568129112,-52.237866428,16.460000000
-244.899322335,-51.441663581,16.460000000
-149.568318475,-52.237935002,16.460000000
-244.899216644,-51.441571731,16.460000000
-149.568278631,-52.237897884,16.460000000
-244.898755294,-51.441484074,16.460000000
-149.568355173,-52.237881946,16.460000000
-244.898395441,-51.441623947,16.460000000
-149.568393340,-52.237888657,16.460000000
-244.898473870,-51.441283387,16.460000000
-149.568248853,-52.237818616,16.460000000
-244.898765779,-51.441537339,16.460000000
-149.568248853,-52.237794500,16.460000000
-244.899058946,-51.441403548,16.460000000
-149.568403825,-52.237823439,16.460000000
-244.898725516,-51.441641982,16.460000000
-149.568225576,-52.237857621,16.460000000
-244.898557333,-51.441576344,16.460000000
-149.568164342,-52.237776465,16.460000000
-244.899113889,-51.441426405,16.460000000
-149.568160358,-52.237927662,16.460000000
-244.898488969,-51.441534194,16.460000000
-149.568139807,-52.237787789,16.460000000
-244.898197060,-51.441523708,16.460000000
-149.568229351,-52.237727604,16.460000000
-244.898275070,-51.441630867,16.460000000
-149.568063265,-52.238005462,16.460000000
-244.899407475,-51.441701957,16.460000000
-149.568064732,-52.237932066,16.460000000
-244.899344144,-51.441794647,16.460000000
-149.568226415,-52.237916338,16.460000000
-244.898572851,-51.441664630,16.460000000
-149.568288068,-52.237982395,16.460000000
-244.898618147,-51.441705103,16.460000000
-149.567957783,-52.238151207,16.460000000
-244.899623890,-51.441727332,16.460000000
-149.568176715,-52.237963312,16.460000000
-244.898706642,-51.441743689,16.460000000
-149.568173359,-52.237916128,16.460000000
-244.898814430,-51.441723976,16.460000000
