-95.715754450,-30.066174450,16.744000000
-192.838734802,-30.689018046,16.744000000
-95.715473446,-30.066543320,16.744000000
-192.838846784,-30.689656806,16.744000000
-95.715263112,-30.066809435,16.744000000
-192.838672310,-30.689623882,16.744000000
-95.715467784,-30.066833761,16.744000000
-192.837995803,-30.689808632,16.744000000
-95.715551037,-30.066889962,16.744000000
-192.838837976,-30.689818278,16.744000000
-95.715371320,-30.066826422,16.744000000
-192.839062780,-30.689580264,16.744000000
-95.715401517,-30.066950357,16.744000000
-192.839419277,-30.689541678,16.744000000
-95.715559215,-30.066773366,16.744000000
-192.838167341,-30.689606057,16.744000000
-95.715344268,-30.066893317,16.744000000
-192.839394952,-30.689577957,16.744000000
-95.715410954,-30.066973424,16.744000000
-192.839272484,-30.689540420,16.744000000
-95.715078153,-30.066861862,16.744000000
-192.838379981,-30.689387545,16.744000000
-95.715341751,-30.066675854,16.744000000
-192.839295132,-30.689383980,16.744000000
-95.715385370,-30.066710245,16.744000000
-192.839476317,-30.689465136,16.744000000
-95.715384321,-30.066616717,16.744000000
-192.838902146,-30.689431164,16.744000000
-95.715473446,-30.066672918,16.744000000
-192.838505804,-30.689693714,16.744000000
-95.715298972,-30.066854103,16.744000000
-192.837985317,-30.689775079,16.744000000
-95.715360205,-30.066943227,16.744000000
-192.838750739,-30.689777386,16.744000000
-95.715496513,-30.066927080,16.744000000
-192.839405437,-30.689635206,16.744000000
-95.715367545,-30.067049128,16.744000000
-192.838686989,-30.689705038,16.744000000
-95.715543907,-30.066898979,16.744000000
-192.839179795,-30.689788291,16.744000000
-95.715815055,-30.066949099,16.744000000
-192.839535873,-30.689720556,16.744000000
-95.715595913,-30.066889333,16.744000000
-192.838002094,-30.689805067,16.744000000
-95.715570539,-30.066779867,16.744000000
-192.839609689,-30.689617381,16.744000000
-95.715463799,-30.066776722,16.744000000
-192.839227188,-30.689608154,16.744000000
-95.715629047,-30.066931484,16.744000000
-192.838331330,-30.689676728,16.744000000
