-97.235898250,67.695138650,16.744000000
-192.565701318,67.073808499,16.744000000
-97.235816046,67.694816753,16.744000000
-192.565624147,67.074154092,16.744000000
-97.235719162,67.694237340,16.744000000
-192.565570882,67.074383718,16.744000000
-97.235805770,67.694236711,16.744000000
-192.565582626,67.074290400,16.744000000
-97.235314432,67.694321222,16.744000000
-192.565646795,67.074225391,16.744000000
-97.235182948,67.694250970,16.744000000
-192.565736549,67.074107118,16.744000000
-97.235787526,67.694272989,16.744000000
-192.565873696,67.074157237,16.744000000
-97.235029024,67.694199803,16.744000000
-192.565495389,67.074186386,16.744000000
-97.235934739,67.694235243,16.744000000
-192.565540685,67.074131234,16.744000000
-97.235472550,67.694422719,16.744000000
-192.565479032,67.074422933,16.744000000
-97.234655541,67.694478290,16.744000000
-192.565576754,67.074480392,16.744000000
-97.235109551,67.694445157,16.744000000
-192.565391794,67.074393155,16.744000000
-97.235010990,67.694135633,16.744000000
-192.565471902,67.074357925,16.744000000
-97.235823595,67.694429219,16.744000000
-192.565424089,67.074305708,16.744000000
-97.234915784,67.694284104,16.744000000
-192.565258422,67.074032463,16.744000000
-97.235701757,67.694204626,16.744000000
-192.565355725,67.074037286,16.744000000
-97.235310448,67.694327513,16.744000000
-192.565300783,67.074058257,16.744000000
-97.234726211,67.694169605,16.744000000
-192.565233677,67.074182402,16.744000000
-97.235376715,67.694216998,16.744000000
-192.565549492,67.074080905,16.744000000
-97.235447805,67.694256842,16.744000000
-192.565434994,67.074182821,16.744000000
-97.236003731,67.694042734,16.744000000
-192.565299105,67.074156398,16.744000000
-97.234697062,67.694243002,16.744000000
-192.565375438,67.074270897,16.744000000
-97.235477163,67.694300670,16.744000000
-192.565457642,67.074128088,16.744000000
-97.234446675,67.694274667,16.744000000
-192.565378793,67.074032882,16.744000000
-97.234882441,67.694228532,16.744000000
-192.565414443,67.074055950,16.744000000
