-148.735798489,45.523523459,16.460000000
-244.067236775,46.320239826,16.460000000
-148.735984916,45.523185205,16.460000000
-244.067219999,46.320363342,16.460000000
-148.737101593,45.523884570,16.460000000
-244.067295912,46.320406122,16.460000000
-148.736095011,45.523745536,16.460000000
-244.067194415,46.320512442,16.460000000
-148.736344140,45.523847662,16.460000000
-244.067027910,46.320585210,16.460000000
-148.736690992,45.523808657,16.460000000
-244.066773748,46.320887394,16.460000000
-148.735848818,45.523799640,16.460000000
-244.067124374,46.320622327,16.460000000
-148.735554602,45.523912670,16.460000000
-244.067121019,46.320599470,16.460000000
-148.736823315,45.523533315,16.460000000
-244.066978839,46.320493988,16.460000000
-148.735882161,45.523647604,16.460000000
-244.066991421,46.320931013,16.460000000
-148.737025680,45.523475017,16.460000000
-244.067074045,46.320725921,16.460000000
-148.735898308,45.523378133,16.460000000
-244.066956191,46.320901864,16.460000000
-148.736175328,45.523551140,16.460000000
-244.067149538,46.320527121,16.460000000
-148.736361126,45.523804882,16.460000000
-244.066763682,46.320357890,16.460000000
-148.736824573,45.523780347,16.460000000
-244.067027071,46.320656719,16.460000000
-148.736289827,45.523597275,16.460000000
-244.066762843,46.320331886,16.460000000
-148.736478561,45.523644249,16.460000000
-244.066845047,46.320448902,16.460000000
-148.735399840,45.523863390,16.460000000
-244.067081594,46.320294978,16.460000000
-148.736718463,45.523441674,16.460000000
-244.066735581,46.320675173,16.460000000
-148.735611642,45.523434334,16.460000000
-244.066895796,46.320502796,16.460000000
-148.735460026,45.523561206,16.460000000
-244.066983872,46.320574095,16.460000000
-148.736851625,45.523903863,16.460000000
-244.066913411,46.320235842,16.460000000
-148.735735158,45.523844726,16.460000000
-244.067116824,46.320238358,16.460000000
-148.736948089,45.523933012,16.460000000
-244.066985549,46.320181319,16.460000000
-148.736444169,45.523518426,16.460000000
-244.066985549,46.320283654,16.460000000
