-99.387568000,70.152594600,16.744000000
-193.584558827,67.051589878,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584528001,67.051957071,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584692409,67.051976783,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584544358,67.051930438,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584645855,67.051809229,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584622997,67.051685923,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584698071,67.051916388,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584608318,67.051878012,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584517306,67.051823698,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584458588,67.051940923,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584442861,67.051988946,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584238818,67.052076602,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584353317,67.051995866,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584405114,67.051956441,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584226655,67.051695359,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584541631,67.051660339,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584299003,67.051745059,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584144870,67.051823698,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584410776,67.051724089,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584556311,67.051782177,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584358140,67.051833764,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584418535,67.051860397,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584533453,67.051658032,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584280969,67.051779241,16.744000000
-99.387568000,70.152594600,16.744000000
-193.584343670,67.051877383,16.744000000
